exemplar_id,ticker,timing_mode,session,h1_outcome,bucket,fired_faithful_expected,fired_isolated_expected,fired_classes_faithful,fired_classes_isolated
twosmw-affy-2012,AFFY,window_sweep,2012-07-25,skip_gate_rejection,skip,False,False,,
twosmw-affy-2012,AFFY,window_sweep,2012-07-26,skip_gate_rejection,skip,False,False,,
twosmw-affy-2012,AFFY,window_sweep,2012-07-27,skip_gate_rejection,skip,False,False,,
twosmw-affy-2012,AFFY,window_sweep,2012-07-30,skip_gate_rejection,skip,False,False,,
twosmw-affy-2012,AFFY,window_sweep,2012-07-31,skip_gate_rejection,skip,False,False,,
twosmw-affy-2012,AFFY,window_sweep,2012-08-01,surfaced_watch,watch,False,True,,vcp
twosmw-affy-2012,AFFY,window_sweep,2012-08-02,skip_gate_rejection,skip,False,True,,vcp
twosmw-affy-2012,AFFY,window_sweep,2012-08-03,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-affy-2012,AFFY,window_sweep,2012-08-06,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-affy-2012,AFFY,window_sweep,2012-08-07,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-affy-2012,AFFY,window_sweep,2012-08-08,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-affy-2012,AFFY,window_sweep,2012-08-09,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-affy-2012,AFFY,window_sweep,2012-08-10,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-affy-2012,AFFY,window_sweep,2012-08-13,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-affy-2012,AFFY,window_sweep,2012-08-14,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-affy-2012,AFFY,window_sweep,2012-08-15,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-affy-2012,AFFY,window_sweep,2012-08-16,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-affy-2012,AFFY,window_sweep,2012-08-17,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-affy-2012,AFFY,window_sweep,2012-08-20,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-affy-2012,AFFY,window_sweep,2012-08-21,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-affy-2012,AFFY,window_sweep,2012-08-22,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-affy-2012,AFFY,window_sweep,2012-08-23,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-affy-2012,AFFY,window_sweep,2012-08-24,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-affy-2012,AFFY,window_sweep,2012-08-27,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,single_session,2010-11-05,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-08-12,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-08-13,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-08-16,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-08-17,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-08-18,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-08-19,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-08-20,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-08-23,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-08-24,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-08-25,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-08-26,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-08-27,skip_gate_rejection,skip,False,False,,
twosmw-fig10-40-lulu,LULU,window_sweep,2010-08-30,skip_gate_rejection,skip,False,False,,
twosmw-fig10-40-lulu,LULU,window_sweep,2010-08-31,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-09-01,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-09-02,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-09-03,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-09-07,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-09-08,skip_gate_rejection,skip,False,False,,
twosmw-fig10-40-lulu,LULU,window_sweep,2010-09-09,skip_gate_rejection,skip,False,False,,
twosmw-fig10-40-lulu,LULU,window_sweep,2010-09-10,skip_gate_rejection,skip,False,False,,
twosmw-fig10-40-lulu,LULU,window_sweep,2010-09-13,skip_gate_rejection,skip,False,False,,
twosmw-fig10-40-lulu,LULU,window_sweep,2010-09-14,skip_gate_rejection,skip,False,False,,
twosmw-fig10-40-lulu,LULU,window_sweep,2010-09-15,skip_gate_rejection,skip,False,False,,
twosmw-fig10-40-lulu,LULU,window_sweep,2010-09-16,skip_gate_rejection,skip,False,False,,
twosmw-fig10-40-lulu,LULU,window_sweep,2010-09-17,skip_gate_rejection,skip,False,False,,
twosmw-fig10-40-lulu,LULU,window_sweep,2010-09-20,skip_gate_rejection,skip,False,False,,vcp
twosmw-fig10-40-lulu,LULU,window_sweep,2010-09-21,skip_gate_rejection,skip,False,False,,vcp
twosmw-fig10-40-lulu,LULU,window_sweep,2010-09-22,skip_gate_rejection,skip,False,False,,vcp
twosmw-fig10-40-lulu,LULU,window_sweep,2010-09-23,skip_gate_rejection,skip,False,False,,vcp
twosmw-fig10-40-lulu,LULU,window_sweep,2010-09-24,skip_gate_rejection,skip,False,False,,vcp
twosmw-fig10-40-lulu,LULU,window_sweep,2010-09-27,skip_gate_rejection,skip,False,False,,vcp
twosmw-fig10-40-lulu,LULU,window_sweep,2010-09-28,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-09-29,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-09-30,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-10-01,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-10-04,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-10-05,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-10-06,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-10-07,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-10-08,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-10-11,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-10-12,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-10-13,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-10-14,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-10-15,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-10-18,surfaced_aplus,aplus,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-10-19,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-10-20,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-10-21,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-10-22,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-10-25,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-10-26,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-10-27,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-10-28,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-10-29,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-11-01,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-11-02,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-11-03,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-11-04,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-11-05,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-11-08,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-11-09,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-11-10,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-11-11,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-40-lulu,LULU,window_sweep,2010-11-12,surfaced_watch,watch,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,single_session,2009-10-15,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-07-22,skip_gate_rejection,skip,False,False,,
ttlc-nflx-2009,NFLX,window_sweep,2009-07-23,skip_gate_rejection,skip,False,False,,
ttlc-nflx-2009,NFLX,window_sweep,2009-07-24,skip_gate_rejection,skip,False,False,,
ttlc-nflx-2009,NFLX,window_sweep,2009-07-27,surfaced_watch,watch,False,False,,
ttlc-nflx-2009,NFLX,window_sweep,2009-07-28,surfaced_watch,watch,False,False,,
ttlc-nflx-2009,NFLX,window_sweep,2009-07-29,surfaced_watch,watch,False,True,,vcp
ttlc-nflx-2009,NFLX,window_sweep,2009-07-30,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-07-31,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-08-03,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-08-04,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-08-05,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-08-06,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-08-07,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-08-10,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-08-11,surfaced_watch,watch,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-08-12,surfaced_watch,watch,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-08-13,surfaced_watch,watch,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-08-14,surfaced_watch,watch,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-08-17,surfaced_watch,watch,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-08-18,surfaced_watch,watch,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-08-19,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-08-20,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-08-21,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-08-24,surfaced_watch,watch,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-08-25,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-08-26,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-08-27,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-08-28,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-08-31,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-09-01,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-09-02,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-09-03,skip_gate_rejection,skip,False,False,,
ttlc-nflx-2009,NFLX,window_sweep,2009-09-04,skip_gate_rejection,skip,False,False,,
ttlc-nflx-2009,NFLX,window_sweep,2009-09-08,skip_gate_rejection,skip,False,True,,vcp
ttlc-nflx-2009,NFLX,window_sweep,2009-09-09,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-09-10,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-09-11,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-09-14,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-09-15,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-09-16,skip_gate_rejection,skip,False,False,,
ttlc-nflx-2009,NFLX,window_sweep,2009-09-17,skip_gate_rejection,skip,False,False,,
ttlc-nflx-2009,NFLX,window_sweep,2009-09-18,skip_gate_rejection,skip,False,False,,
ttlc-nflx-2009,NFLX,window_sweep,2009-09-21,skip_gate_rejection,skip,False,False,,
ttlc-nflx-2009,NFLX,window_sweep,2009-09-22,skip_gate_rejection,skip,False,False,,
ttlc-nflx-2009,NFLX,window_sweep,2009-09-23,skip_gate_rejection,skip,False,False,,
ttlc-nflx-2009,NFLX,window_sweep,2009-09-24,skip_gate_rejection,skip,False,True,,vcp
ttlc-nflx-2009,NFLX,window_sweep,2009-09-25,surfaced_watch,watch,False,True,,vcp
ttlc-nflx-2009,NFLX,window_sweep,2009-09-28,surfaced_watch,watch,False,True,,vcp
ttlc-nflx-2009,NFLX,window_sweep,2009-09-29,surfaced_watch,watch,False,True,,vcp
ttlc-nflx-2009,NFLX,window_sweep,2009-09-30,surfaced_watch,watch,False,True,,vcp
ttlc-nflx-2009,NFLX,window_sweep,2009-10-01,surfaced_watch,watch,False,True,,vcp
ttlc-nflx-2009,NFLX,window_sweep,2009-10-02,skip_gate_rejection,skip,False,True,,vcp
ttlc-nflx-2009,NFLX,window_sweep,2009-10-05,skip_gate_rejection,skip,False,True,,vcp
ttlc-nflx-2009,NFLX,window_sweep,2009-10-06,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-10-07,surfaced_watch,watch,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-10-08,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-10-09,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-10-12,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-10-13,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-10-14,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-10-15,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-10-16,surfaced_watch,watch,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-10-19,skip_gate_rejection,skip,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-10-20,surfaced_watch,watch,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-10-21,surfaced_watch,watch,False,False,,high_tight_flag
ttlc-nflx-2009,NFLX,window_sweep,2009-10-22,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-tasr-2004,AXON,single_session,2004-01-09,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-tasr-2004,AXON,window_sweep,2003-10-14,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-10-15,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-10-16,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-10-17,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-10-20,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-10-21,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-10-22,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-10-23,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-10-24,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-10-27,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-10-28,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-tasr-2004,AXON,window_sweep,2003-10-29,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-10-30,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-10-31,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-11-03,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-11-04,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-tasr-2004,AXON,window_sweep,2003-11-05,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-11-06,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-11-07,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-11-10,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-11-11,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-11-12,surfaced_watch,watch,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-11-13,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-11-14,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-tasr-2004,AXON,window_sweep,2003-11-17,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-tasr-2004,AXON,window_sweep,2003-11-18,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-tasr-2004,AXON,window_sweep,2003-11-19,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-11-20,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-11-21,surfaced_watch,watch,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-11-24,surfaced_watch,watch,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-11-25,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-11-26,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-tasr-2004,AXON,window_sweep,2003-11-28,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-tasr-2004,AXON,window_sweep,2003-12-01,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-12-02,surfaced_watch,watch,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-12-03,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-12-04,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-tasr-2004,AXON,window_sweep,2003-12-05,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-tasr-2004,AXON,window_sweep,2003-12-08,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-12-09,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-12-10,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-12-11,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-tasr-2004,AXON,window_sweep,2003-12-12,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-tasr-2004,AXON,window_sweep,2003-12-15,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-tasr-2004,AXON,window_sweep,2003-12-16,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-12-17,surfaced_watch,watch,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2003-12-18,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-tasr-2004,AXON,window_sweep,2003-12-19,surfaced_watch,watch,False,False,high_tight_flag,high_tight_flag
twosmw-tasr-2004,AXON,window_sweep,2003-12-22,surfaced_watch,watch,False,False,high_tight_flag,high_tight_flag
twosmw-tasr-2004,AXON,window_sweep,2003-12-23,surfaced_watch,watch,False,False,high_tight_flag,high_tight_flag
twosmw-tasr-2004,AXON,window_sweep,2003-12-24,surfaced_watch,watch,False,False,high_tight_flag,high_tight_flag
twosmw-tasr-2004,AXON,window_sweep,2003-12-26,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-tasr-2004,AXON,window_sweep,2003-12-29,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-tasr-2004,AXON,window_sweep,2003-12-30,surfaced_watch,watch,False,False,high_tight_flag,high_tight_flag
twosmw-tasr-2004,AXON,window_sweep,2003-12-31,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-tasr-2004,AXON,window_sweep,2004-01-02,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-tasr-2004,AXON,window_sweep,2004-01-05,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-tasr-2004,AXON,window_sweep,2004-01-06,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-tasr-2004,AXON,window_sweep,2004-01-07,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-tasr-2004,AXON,window_sweep,2004-01-08,surfaced_watch,watch,False,False,high_tight_flag,high_tight_flag
twosmw-tasr-2004,AXON,window_sweep,2004-01-09,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-tasr-2004,AXON,window_sweep,2004-01-12,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2004-01-13,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2004-01-14,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2004-01-15,skip_gate_rejection,skip,False,False,,
twosmw-tasr-2004,AXON,window_sweep,2004-01-16,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
ttlc-fig10-1-body,BODY,single_session,2011-01-05,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-10-15,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-10-18,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-10-19,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-10-20,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-10-21,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-10-22,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-10-25,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-10-26,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-10-27,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-10-28,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-10-29,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-11-01,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-11-02,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-11-03,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-11-04,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-11-05,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-11-08,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-11-09,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-11-10,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-11-11,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-11-12,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-11-15,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-11-16,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-11-17,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-11-18,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-11-19,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-11-22,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-11-23,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-11-24,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-11-26,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-11-29,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-11-30,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-12-01,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-12-02,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-12-03,skip_insufficient_history,,False,False,,
